Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Amount_numeric,Year,Month,Quarter,Unit_key,Unit_category,Unit_multiplier,Amount_standardised,Amount_fraction,is_duplicate
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-03-01,0.73,0.73,2006.0,3.0,1.0,%,percentage,1.0,0.73,0.0073,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-04-01,0.58,0.58,2006.0,4.0,2.0,%,percentage,1.0,0.58,0.0058,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-05-01,0.61,0.61,2006.0,5.0,2.0,%,percentage,1.0,0.61,0.0060999999999999995,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-06-01,0.62,0.62,2006.0,6.0,2.0,%,percentage,1.0,0.62,0.0062,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-07-01,0.69,0.69,2006.0,7.0,3.0,%,percentage,1.0,0.69,0.0069,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-08-01,0.87,0.87,2006.0,8.0,3.0,%,percentage,1.0,0.87,0.0087,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-09-01,1.29,1.29,2006.0,9.0,3.0,%,percentage,1.0,1.29,0.0129,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-10-01,1.74,1.74,2006.0,10.0,4.0,%,percentage,1.0,1.74,0.0174,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-11-01,2.09,2.09,2006.0,11.0,4.0,%,percentage,1.0,2.09,0.0209,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2006-12-01,2.31,2.31,2006.0,12.0,4.0,%,percentage,1.0,2.31,0.0231,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-01-01,2.46,2.46,2007.0,1.0,1.0,%,percentage,1.0,2.46,0.0246,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-02-01,2.76,2.76,2007.0,2.0,1.0,%,percentage,1.0,2.76,0.0276,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-03-01,2.99,2.99,2007.0,3.0,1.0,%,percentage,1.0,2.99,0.029900000000000003,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-04-01,3.04,3.04,2007.0,4.0,2.0,%,percentage,1.0,3.04,0.0304,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-05-01,2.97,2.97,2007.0,5.0,2.0,%,percentage,1.0,2.97,0.0297,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-06-01,3.07,3.07,2007.0,6.0,2.0,%,percentage,1.0,3.07,0.030699999999999998,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-07-01,3.3,3.3,2007.0,7.0,3.0,%,percentage,1.0,3.3,0.033,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-08-01,3.4,3.4,2007.0,8.0,3.0,%,percentage,1.0,3.4,0.034,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-09-01,3.51,3.51,2007.0,9.0,3.0,%,percentage,1.0,3.51,0.0351,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-10-01,3.53,3.53,2007.0,10.0,4.0,%,percentage,1.0,3.53,0.0353,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-11-01,3.6,3.6,2007.0,11.0,4.0,%,percentage,1.0,3.6,0.036000000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2007-12-01,3.68,3.68,2007.0,12.0,4.0,%,percentage,1.0,3.68,0.0368,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-01-01,3.86,3.86,2008.0,1.0,1.0,%,percentage,1.0,3.86,0.038599999999999995,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-02-01,3.98,3.98,2008.0,2.0,1.0,%,percentage,1.0,3.98,0.0398,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-03-01,4.22,4.22,2008.0,3.0,1.0,%,percentage,1.0,4.22,0.042199999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-04-01,4.61,4.61,2008.0,4.0,2.0,%,percentage,1.0,4.61,0.0461,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-05-01,5.06,5.06,2008.0,5.0,2.0,%,percentage,1.0,5.06,0.0506,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-06-01,5.12,5.12,2008.0,6.0,2.0,%,percentage,1.0,5.12,0.0512,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-07-01,4.93,4.93,2008.0,7.0,3.0,%,percentage,1.0,4.93,0.0493,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-08-01,4.95,4.95,2008.0,8.0,3.0,%,percentage,1.0,4.95,0.0495,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-09-01,4.89,4.89,2008.0,9.0,3.0,%,percentage,1.0,4.89,0.0489,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-10-01,4.82,4.82,2008.0,10.0,4.0,%,percentage,1.0,4.82,0.0482,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-11-01,4.85,4.85,2008.0,11.0,4.0,%,percentage,1.0,4.85,0.048499999999999995,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2008-12-01,4.86,4.86,2008.0,12.0,4.0,%,percentage,1.0,4.86,0.048600000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-01-01,4.94,4.94,2009.0,1.0,1.0,%,percentage,1.0,4.94,0.049400000000000006,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-02-01,5.05,5.05,2009.0,2.0,1.0,%,percentage,1.0,5.05,0.050499999999999996,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-03-01,5.03,5.03,2009.0,3.0,1.0,%,percentage,1.0,5.03,0.050300000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-04-01,5,5.0,2009.0,4.0,2.0,%,percentage,1.0,5.0,0.05,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-05-01,4.74,4.74,2009.0,5.0,2.0,%,percentage,1.0,4.74,0.047400000000000005,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-06-01,4.8,4.8,2009.0,6.0,2.0,%,percentage,1.0,4.8,0.048,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-07-01,5.19,5.19,2009.0,7.0,3.0,%,percentage,1.0,5.19,0.0519,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-08-01,5.35,5.35,2009.0,8.0,3.0,%,percentage,1.0,5.35,0.0535,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-09-01,5.45,5.45,2009.0,9.0,3.0,%,percentage,1.0,5.45,0.0545,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-10-01,5.6,5.6,2009.0,10.0,4.0,%,percentage,1.0,5.6,0.055999999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-11-01,5.66,5.66,2009.0,11.0,4.0,%,percentage,1.0,5.66,0.056600000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2009-12-01,5.74,5.74,2009.0,12.0,4.0,%,percentage,1.0,5.74,0.0574,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-01-01,5.71,5.71,2010.0,1.0,1.0,%,percentage,1.0,5.71,0.0571,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-02-01,5.54,5.54,2010.0,2.0,1.0,%,percentage,1.0,5.54,0.0554,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-03-01,5.37,5.37,2010.0,3.0,1.0,%,percentage,1.0,5.37,0.0537,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-04-01,5.08,5.08,2010.0,4.0,2.0,%,percentage,1.0,5.08,0.0508,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-05-01,5.31,5.31,2010.0,5.0,2.0,%,percentage,1.0,5.31,0.053099999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-06-01,5.41,5.41,2010.0,6.0,2.0,%,percentage,1.0,5.41,0.0541,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-07-01,5.14,5.14,2010.0,7.0,3.0,%,percentage,1.0,5.14,0.051399999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-08-01,4.92,4.92,2010.0,8.0,3.0,%,percentage,1.0,4.92,0.0492,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-09-01,4.64,4.64,2010.0,9.0,3.0,%,percentage,1.0,4.64,0.0464,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-10-01,4.37,4.37,2010.0,10.0,4.0,%,percentage,1.0,4.37,0.0437,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-11-01,4.16,4.16,2010.0,11.0,4.0,%,percentage,1.0,4.16,0.0416,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2010-12-01,3.91,3.91,2010.0,12.0,4.0,%,percentage,1.0,3.91,0.0391,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-01-01,3.78,3.78,2011.0,1.0,1.0,%,percentage,1.0,3.78,0.0378,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-02-01,3.73,3.73,2011.0,2.0,1.0,%,percentage,1.0,3.73,0.0373,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-03-01,3.71,3.71,2011.0,3.0,1.0,%,percentage,1.0,3.71,0.0371,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-04-01,3.88,3.88,2011.0,4.0,2.0,%,percentage,1.0,3.88,0.0388,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-05-01,3.69,3.69,2011.0,5.0,2.0,%,percentage,1.0,3.69,0.0369,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-06-01,3.49,3.49,2011.0,6.0,2.0,%,percentage,1.0,3.49,0.0349,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-07-01,3.6,3.6,2011.0,7.0,3.0,%,percentage,1.0,3.6,0.036000000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-08-01,3.75,3.75,2011.0,8.0,3.0,%,percentage,1.0,3.75,0.0375,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-09-01,3.97,3.97,2011.0,9.0,3.0,%,percentage,1.0,3.97,0.0397,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-10-01,4.2,4.2,2011.0,10.0,4.0,%,percentage,1.0,4.2,0.042,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-11-01,4.32,4.32,2011.0,11.0,4.0,%,percentage,1.0,4.32,0.0432,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2011-12-01,4.52,4.52,2011.0,12.0,4.0,%,percentage,1.0,4.52,0.0452,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-01-01,4.86,4.86,2012.0,1.0,1.0,%,percentage,1.0,4.86,0.048600000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-02-01,5.35,5.35,2012.0,2.0,1.0,%,percentage,1.0,5.35,0.0535,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-03-01,5.91,5.91,2012.0,3.0,1.0,%,percentage,1.0,5.91,0.0591,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-04-01,6.45,6.45,2012.0,4.0,2.0,%,percentage,1.0,6.45,0.0645,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-05-01,6.87,6.87,2012.0,5.0,2.0,%,percentage,1.0,6.87,0.0687,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-06-01,7.29,7.29,2012.0,6.0,2.0,%,percentage,1.0,7.29,0.0729,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-07-01,7.53,7.53,2012.0,7.0,3.0,%,percentage,1.0,7.53,0.0753,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-08-01,7.65,7.65,2012.0,8.0,3.0,%,percentage,1.0,7.65,0.0765,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-09-01,7.95,7.95,2012.0,9.0,3.0,%,percentage,1.0,7.95,0.0795,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-10-01,8.32,8.32,2012.0,10.0,4.0,%,percentage,1.0,8.32,0.0832,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-11-01,8.58,8.58,2012.0,11.0,4.0,%,percentage,1.0,8.58,0.0858,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2012-12-01,8.89,8.89,2012.0,12.0,4.0,%,percentage,1.0,8.89,0.0889,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-01-01,8.91,8.91,2013.0,1.0,1.0,%,percentage,1.0,8.91,0.0891,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-02-01,8.56,8.56,2013.0,2.0,1.0,%,percentage,1.0,8.56,0.08560000000000001,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-03-01,8.07,8.07,2013.0,3.0,1.0,%,percentage,1.0,8.07,0.08070000000000001,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-04-01,7.4,7.4,2013.0,4.0,2.0,%,percentage,1.0,7.4,0.07400000000000001,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-05-01,6.93,6.93,2013.0,5.0,2.0,%,percentage,1.0,6.93,0.0693,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-06-01,6.59,6.59,2013.0,6.0,2.0,%,percentage,1.0,6.59,0.0659,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-07-01,6.19,6.19,2013.0,7.0,3.0,%,percentage,1.0,6.19,0.061900000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-08-01,5.86,5.86,2013.0,8.0,3.0,%,percentage,1.0,5.86,0.058600000000000006,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-09-01,5.32,5.32,2013.0,9.0,3.0,%,percentage,1.0,5.32,0.053200000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-10-01,4.5,4.5,2013.0,10.0,4.0,%,percentage,1.0,4.5,0.045,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-11-01,3.89,3.89,2013.0,11.0,4.0,%,percentage,1.0,3.89,0.038900000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2013-12-01,3.26,3.26,2013.0,12.0,4.0,%,percentage,1.0,3.26,0.0326,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-01-01,2.67,2.67,2014.0,1.0,1.0,%,percentage,1.0,2.67,0.026699999999999998,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-02-01,2.27,2.27,2014.0,2.0,1.0,%,percentage,1.0,2.27,0.0227,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-03-01,1.98,1.98,2014.0,3.0,1.0,%,percentage,1.0,1.98,0.019799999999999998,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-04-01,1.78,1.78,2014.0,4.0,2.0,%,percentage,1.0,1.78,0.0178,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-05-01,1.64,1.64,2014.0,5.0,2.0,%,percentage,1.0,1.64,0.016399999999999998,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-06-01,1.51,1.51,2014.0,6.0,2.0,%,percentage,1.0,1.51,0.0151,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-07-01,1.49,1.49,2014.0,7.0,3.0,%,percentage,1.0,1.49,0.0149,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-08-01,1.45,1.45,2014.0,8.0,3.0,%,percentage,1.0,1.45,0.014499999999999999,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-09-01,1.6,1.6,2014.0,9.0,3.0,%,percentage,1.0,1.6,0.016,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-10-01,2.1,2.1,2014.0,10.0,4.0,%,percentage,1.0,2.1,0.021,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-11-01,2.58,2.58,2014.0,11.0,4.0,%,percentage,1.0,2.58,0.0258,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2014-12-01,2.92,2.92,2014.0,12.0,4.0,%,percentage,1.0,2.92,0.0292,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-01-01,3.25,3.25,2015.0,1.0,1.0,%,percentage,1.0,3.25,0.0325,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-02-01,3.67,3.67,2015.0,2.0,1.0,%,percentage,1.0,3.67,0.036699999999999997,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-03-01,4.06,4.06,2015.0,3.0,1.0,%,percentage,1.0,4.06,0.0406,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-04-01,4.48,4.48,2015.0,4.0,2.0,%,percentage,1.0,4.48,0.044800000000000006,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-05-01,4.83,4.83,2015.0,5.0,2.0,%,percentage,1.0,4.83,0.0483,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-06-01,4.97,4.97,2015.0,6.0,2.0,%,percentage,1.0,4.97,0.049699999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-07-01,5,5.0,2015.0,7.0,3.0,%,percentage,1.0,5.0,0.05,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-08-01,5.14,5.14,2015.0,8.0,3.0,%,percentage,1.0,5.14,0.051399999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-09-01,5.32,5.32,2015.0,9.0,3.0,%,percentage,1.0,5.32,0.053200000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-10-01,5.11,5.11,2015.0,10.0,4.0,%,percentage,1.0,5.11,0.051100000000000007,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-11-01,4.86,4.86,2015.0,11.0,4.0,%,percentage,1.0,4.86,0.048600000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2015-12-01,4.78,4.78,2015.0,12.0,4.0,%,percentage,1.0,4.78,0.0478,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-01-01,4.82,4.82,2016.0,1.0,1.0,%,percentage,1.0,4.82,0.0482,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-02-01,4.7,4.7,2016.0,2.0,1.0,%,percentage,1.0,4.7,0.047,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-03-01,4.69,4.69,2016.0,3.0,1.0,%,percentage,1.0,4.69,0.046900000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-04-01,4.77,4.77,2016.0,4.0,2.0,%,percentage,1.0,4.77,0.04769999999999999,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-05-01,4.87,4.87,2016.0,5.0,2.0,%,percentage,1.0,4.87,0.0487,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-06-01,5.16,5.16,2016.0,6.0,2.0,%,percentage,1.0,5.16,0.0516,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-07-01,5.53,5.53,2016.0,7.0,3.0,%,percentage,1.0,5.53,0.0553,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-08-01,5.77,5.77,2016.0,8.0,3.0,%,percentage,1.0,5.77,0.057699999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-09-01,5.72,5.72,2016.0,9.0,3.0,%,percentage,1.0,5.72,0.0572,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-10-01,5.84,5.84,2016.0,10.0,4.0,%,percentage,1.0,5.84,0.0584,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-11-01,6.18,6.18,2016.0,11.0,4.0,%,percentage,1.0,6.18,0.061799999999999994,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2016-12-01,6.4,6.4,2016.0,12.0,4.0,%,percentage,1.0,6.4,0.064,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-01-01,6.65,6.65,2017.0,1.0,1.0,%,percentage,1.0,6.65,0.0665,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-02-01,6.94,6.94,2017.0,2.0,1.0,%,percentage,1.0,6.94,0.0694,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-03-01,7.07,7.07,2017.0,3.0,1.0,%,percentage,1.0,7.07,0.0707,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-04-01,7.03,7.03,2017.0,4.0,2.0,%,percentage,1.0,7.03,0.0703,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-05-01,6.88,6.88,2017.0,5.0,2.0,%,percentage,1.0,6.88,0.0688,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-06-01,6.55,6.55,2017.0,6.0,2.0,%,percentage,1.0,6.55,0.0655,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-07-01,6.12,6.12,2017.0,7.0,3.0,%,percentage,1.0,6.12,0.061200000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-08-01,5.88,5.88,2017.0,8.0,3.0,%,percentage,1.0,5.88,0.0588,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-09-01,5.87,5.87,2017.0,9.0,3.0,%,percentage,1.0,5.87,0.0587,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-10-01,5.98,5.98,2017.0,10.0,4.0,%,percentage,1.0,5.98,0.059800000000000006,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-11-01,5.76,5.76,2017.0,11.0,4.0,%,percentage,1.0,5.76,0.0576,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2017-12-01,5.59,5.59,2017.0,12.0,4.0,%,percentage,1.0,5.59,0.0559,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-01-01,5.22,5.22,2018.0,1.0,1.0,%,percentage,1.0,5.22,0.052199999999999996,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-02-01,4.88,4.88,2018.0,2.0,1.0,%,percentage,1.0,4.88,0.048799999999999996,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-03-01,4.57,4.57,2018.0,3.0,1.0,%,percentage,1.0,4.57,0.045700000000000005,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-04-01,4.33,4.33,2018.0,4.0,2.0,%,percentage,1.0,4.33,0.0433,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-05-01,4.37,4.37,2018.0,5.0,2.0,%,percentage,1.0,4.37,0.0437,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-06-01,4.58,4.58,2018.0,6.0,2.0,%,percentage,1.0,4.58,0.0458,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-07-01,4.81,4.81,2018.0,7.0,3.0,%,percentage,1.0,4.81,0.0481,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-08-01,4.82,4.82,2018.0,8.0,3.0,%,percentage,1.0,4.82,0.0482,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-09-01,4.69,4.69,2018.0,9.0,3.0,%,percentage,1.0,4.69,0.046900000000000004,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-10-01,4.53,4.53,2018.0,10.0,4.0,%,percentage,1.0,4.53,0.0453,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-11-01,4.46,4.46,2018.0,11.0,4.0,%,percentage,1.0,4.46,0.0446,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2018-12-01,4.27,4.27,2018.0,12.0,4.0,%,percentage,1.0,4.27,0.042699999999999995,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-01-01,4.18,4.18,2019.0,1.0,1.0,%,percentage,1.0,4.18,0.0418,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-02-01,4.11,4.11,2019.0,2.0,1.0,%,percentage,1.0,4.11,0.041100000000000005,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-03-01,4.08,4.08,2019.0,3.0,1.0,%,percentage,1.0,4.08,0.0408,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-04-01,3.99,3.99,2019.0,4.0,2.0,%,percentage,1.0,3.99,0.039900000000000005,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-05-01,3.64,3.64,2019.0,5.0,2.0,%,percentage,1.0,3.64,0.0364,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-06-01,3.1,3.1,2019.0,6.0,2.0,%,percentage,1.0,3.1,0.031,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-07-01,2.72,2.72,2019.0,7.0,3.0,%,percentage,1.0,2.72,0.027200000000000002,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-08-01,2.51,2.51,2019.0,8.0,3.0,%,percentage,1.0,2.51,0.025099999999999997,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-09-01,2.44,2.44,2019.0,9.0,3.0,%,percentage,1.0,2.44,0.024399999999999998,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-10-01,2.19,2.19,2019.0,10.0,4.0,%,percentage,1.0,2.19,0.0219,False
Algeria,Inflation Rate,Bank of Algeria,%,,Monthly,DZA,2019-11-01,1.97,1.97,2019.0,11.0,4.0,%,percentage,1.0,1.97,0.0197,False
